,ID_REF,PROBE_ID,IDENTIFIER
813,1553388_at,813,FAM26D
814,1553389_at,814,NPHP3
815,1553390_at,815,ATG9B
816,1553391_at,816,CXorf58
817,1553392_at,817,LOC102724660
818,1553394_a_at,818,TFAP2B
819,1553395_a_at,819,CD200R1
820,1553396_a_at,820,CCDC13
821,1553397_at,821,CCDC13
822,1553398_at,822,1553398_at
823,1553399_a_at,823,MGC57346
824,1553400_a_at,824,MGC57346
825,1553401_at,825,MRGPRX1
826,1553402_a_at,826,HFE
827,1553403_at,827,RLN3
828,1553405_a_at,828,CSMD1
829,1553407_at,829,MACF1
830,1553409_at,830,ADAMTS20
831,1553410_a_at,831,ABCC12
832,1553411_s_at,832,SALL3
833,1553412_at,833,AGBL4
834,1553413_at,834,LCAL1
835,1553415_at,835,SLC17A8
836,1553417_at,836,C11orf44
837,1553418_a_at,837,CNTNAP5
838,1553420_at,838,SATB2-AS1
839,1553422_s_at,839,RBFOX1
840,1553423_a_at,840,SLFN13
841,1553424_at,841,C12orf40
842,1553425_at,842,CFAP57
843,1553426_at,843,C5orf64
844,1553427_at,844,ADAMTS15
845,1553428_at,845,LY86-AS1
846,1553429_at,846,FLJ31713
847,1553430_a_at,847,EDARADD
848,1553432_s_at,848,LOC101060424
849,1553433_at,849,CCDC171
850,1553434_at,850,CYP4Z2P
851,1553435_at,851,C18orf15
852,1553436_at,852,MUC19
853,1553437_at,853,KLHDC7A
854,1553438_at,854,C11orf72
855,1553439_at,855,1553439_at
856,1553440_at,856,AQP4-AS1
857,1553441_at,857,CNTNAP4
858,1553442_a_at,858,CNTNAP4
859,1553443_at,859,FER1L6-AS1
860,1553444_a_at,860,C1orf127
861,1553446_at,861,LOC100996634
862,1553447_at,862,AGBL1
863,1553448_at,863,FLJ34503
864,1553449_at,864,LINC00304
865,1553450_s_at,865,LINC00304
866,1553451_at,866,TERB1
867,1553452_at,867,MYO1H
868,1553453_at,868,ASB14
869,1553454_at,869,RPTN
870,1553456_at,870,1553456_at
871,1553457_at,871,LINC00269
872,1553458_at,872,VSTM4
873,1553459_at,873,CCDC150
874,1553460_at,874,C2orf61
875,1553461_at,875,FAM9B
876,1553462_at,876,1553462_at
877,1553464_at,877,FLJ40288
878,1553465_a_at,878,CES5A
879,1553466_at,879,CFAP47
880,1553467_at,880,FLJ32742
881,1553468_at,881,HYDIN2
882,1553470_at,882,DNAH17
883,1553471_at,883,SLC35G3
884,1553472_at,884,LOC150596
885,1553474_at,885,LOC100288966
886,1553475_at,886,1553475_at
887,1553478_at,887,KIRREL3-AS3
888,1553479_at,888,TMEM145
889,1553482_at,889,C15orf32
890,1553483_at,890,TSGA10IP
891,1553484_at,891,LINC00477
892,1553485_at,892,CCDC140
893,1553486_a_at,893,C17orf78
894,1553488_at,894,TEKT5
895,1553489_a_at,895,TEKT5
896,1553491_at,896,KSR2
897,1553492_a_at,897,PAX1
898,1553493_a_at,898,TDH
899,1553494_at,899,TDH
900,1553497_at,900,LINC00615
901,1553498_at,901,1553498_at
902,1553499_s_at,902,SERPINA9
903,1553500_at,903,FBXL21
904,1553502_a_at,904,PALM2-AKAP2
905,1553504_at,905,MRGPRX4
906,1553505_at,906,A2ML1
907,1553506_at,907,CPO
908,1553507_a_at,908,GPR6
909,1553508_at,909,MDS2
910,1553510_s_at,910,CNOT9
911,1553511_at,911,GJD3
912,1553512_at,912,HOXC12
913,1553513_at,913,VNN3
914,1553514_a_at,914,VNN3
915,1553515_at,915,COPS9
916,1553517_at,916,FERD3L
917,1553518_at,917,DEFT1P2
918,1553519_at,918,LINC00314
919,1553521_at,919,DEFB104B
920,1553523_at,920,NLRP14
921,1553524_at,921,DGKB
922,1553525_at,922,NLRP13
923,1553526_at,923,NLRP8
924,1553527_at,924,NLRP9
925,1553528_a_at,925,TAF5
926,1553529_at,926,TAS1R2
927,1553530_a_at,927,ITGB1
928,1553531_at,928,PCSK6
929,1553532_a_at,929,ZNF341
930,1553533_at,930,JPH1
931,1553534_at,931,NLRP10
932,1553535_a_at,932,RANGAP1
933,1553536_at,933,MBNL2
934,1553537_at,934,KRT73
935,1553538_s_at,935,COX1
936,1553539_at,936,KRT74
937,1553540_a_at,937,SLC29A2
938,1553541_at,938,LMX1A
939,1553542_at,939,CCDC125
940,1553544_at,940,GPR101
941,1553545_at,941,ILDR1
942,1553546_at,942,1553546_at
943,1553547_at,943,1553547_at
944,1553549_at,944,VN1R2
945,1553550_at,945,VN1R5
946,1553551_s_at,946,ND2
947,1553552_at,947,TAAR8
948,1553553_at,948,TAS2R39
949,1553555_at,949,TAS2R38
950,1553556_at,950,TAS2R40
951,1553558_at,951,TAS2R41
952,1553559_at,952,TMEM171
953,1553560_at,953,VN1R4
954,1553561_at,954,TAS2R50
955,1553562_at,955,LOC100996919
956,1553564_at,956,MACROD2
957,1553565_s_at,957,DDAH1
958,1553566_at,958,PIANP
959,1553567_s_at,959,ATP6
960,1553568_a_at,960,HIST1H1T
961,1553569_at,961,COX2
962,1553570_x_at,962,COX2
963,1553572_a_at,963,CYGB
964,1553573_s_at,964,EFNA2
965,1553574_at,965,IFNE
966,1553575_at,966,ND6
967,1553579_a_at,967,SPAG11A
968,1553581_s_at,968,SREK1IP1
969,1553582_a_at,969,SPAG11A
970,1553583_a_at,970,THRSP
971,1553584_at,971,CXorf36
972,1553585_a_at,972,MAGEA10-MAGEA5
973,1553586_at,973,FBXL19-AS1
974,1553587_a_at,974,POLE4
975,1553588_at,975,SH3KBP1
976,1553589_a_at,976,PDZK1IP1
977,1553590_at,977,FAM27E2
978,1553591_at,978,BCRP3
979,1553592_x_at,979,BCRP3
980,1553593_a_at,980,TAL2
981,1553594_a_at,981,INSL3
982,1553599_a_at,982,SYCP3
983,1553600_at,983,TMIE
984,1553601_a_at,984,TMIE
985,1553602_at,985,MUCL1
986,1553603_s_at,986,ATL2
987,1553604_at,987,ABCA13
988,1553605_a_at,988,ABCA13
989,1553607_at,989,GRIK1-AS2
990,1553608_a_at,990,LINC00189
991,1553611_s_at,991,KLHL35
992,1553612_at,992,ZNF354B
993,1553613_s_at,993,FOXC1
994,1553614_a_at,994,LINC01198
995,1553618_at,995,TRIM43B
996,1553619_a_at,996,TRIM43B
997,1553620_at,997,TRIM42
998,1553622_a_at,998,FSIP1
999,1553623_at,999,LOC84843
1000,1553625_at,1000,FAM98B
1001,1553626_a_at,1001,EFCAB13
1002,1553627_s_at,1002,EFCAB13
1003,1553629_a_at,1003,FAM71B
1004,1553630_at,1004,C10orf107
1005,1553633_s_at,1005,LOC101929373
1006,1553634_a_at,1006,WEE2-AS1
1007,1553635_s_at,1007,TCTEX1D1
1008,1553636_at,1008,TMCO5A
1009,1553637_s_at,1009,TMCO5A
1010,1553639_a_at,1010,PPARGC1B
1011,1553640_at,1011,XKR6
1012,1553641_a_at,1012,TSGA13
1013,1553642_at,1013,C9orf163
1014,1553644_at,1014,SYNE3
1015,1553645_at,1015,CCDC141
1016,1553646_at,1016,HDX
1017,1553647_at,1017,CDYL2
1018,1553651_at,1018,C18orf54
1019,1553652_a_at,1019,C18orf54
1020,1553654_at,1020,SYT14
1021,1553655_at,1021,CDC20B
1022,1553656_at,1022,TECTB
1023,1553657_at,1023,VWA3A
1024,1553658_at,1024,LINC00896
1025,1553660_at,1025,HUS1B
1026,1553661_a_at,1026,HUS1B
1027,1553663_a_at,1027,NPB
1028,1553666_at,1028,CCDC34
1029,1553668_at,1029,LRCH3
1030,1553670_at,1030,INTS4
1031,1553672_at,1031,ENAH
1032,1553673_at,1032,STK35
1033,1553674_at,1033,LRRIQ3
1034,1553675_at,1034,KLC4
1035,1553677_a_at,1035,TIPRL
1036,1553678_a_at,1036,ITGB1
1037,1553679_s_at,1037,VKORC1L1
1038,1553681_a_at,1038,PRF1
1039,1553682_at,1039,FBXL14
1040,1553683_s_at,1040,FBXL14
1041,1553684_at,1041,PPIL6
1042,1553685_s_at,1042,SP1
1043,1553686_at,1043,C18orf25
1044,1553688_at,1044,METTL6
1045,1553689_s_at,1045,METTL6
1046,1553690_at,1046,SGO1
1047,1553691_at,1047,B3GALNT2
1048,1553693_s_at,1048,CBR4
1049,1553694_a_at,1049,PIK3C2A
1050,1553695_a_at,1050,NLRX1
1051,1553696_s_at,1051,ZNF569
1052,1553697_at,1052,CCSAP
1053,1553698_a_at,1053,CCSAP
1054,1553701_a_at,1054,DUSP18
1055,1553702_at,1055,ZNF697
1056,1553703_at,1056,ZNF791
1057,1553704_x_at,1057,ZNF791
1058,1553705_a_at,1058,CHRM3
1059,1553706_at,1059,HTRA4
1060,1553708_at,1060,LINC00525
1061,1553709_a_at,1061,PRPF38A
1062,1553710_at,1062,FAM218A
1063,1553711_a_at,1063,FAM218A
1064,1553713_a_at,1064,RHEBL1
1065,1553715_s_at,1065,MCRIP2
1066,1553717_at,1066,KCTD7
1067,1553718_at,1067,ZNF548
1068,1553719_s_at,1068,ZNF548
1069,1553720_a_at,1069,AMER2
1070,1553721_at,1070,RNF152
1071,1553722_s_at,1071,RNF152
1072,1553723_at,1072,ADGRG3
1073,1553725_s_at,1073,ZNF644
1074,1553726_s_at,1074,TBC1D32
1075,1553727_at,1075,B4GALNT3
1076,1553728_at,1076,LRRC43
1077,1553729_s_at,1077,LRRC43
1078,1553730_x_at,1078,LRRC43
1079,1553732_s_at,1079,CEP89
1080,1553734_at,1080,AK7
1081,1553736_at,1081,ZFC3H1
1082,1553739_at,1082,IRAK2
1083,1553740_a_at,1083,IRAK2
1084,1553741_at,1084,LINC00337
1085,1553743_at,1085,METTL21A
1086,1553746_a_at,1086,OTOGL
1087,1553747_at,1087,MGC16025
1088,1553749_at,1088,FAM76B
1089,1553750_a_at,1089,FAM76B
1090,1553752_at,1090,SPATA25
1091,1553755_at,1091,NXNL1
1092,1553756_at,1092,GLIS3-AS1
1093,1553757_at,1093,IQCG
1094,1553759_at,1094,MCM9
1095,1553761_at,1095,PRR14L
1096,1553764_a_at,1096,AJUBA
1097,1553765_a_at,1097,KLHL32
1098,1553768_a_at,1098,DCBLD1
1099,1553769_at,1099,SLAMF9
1100,1553770_a_at,1100,SLAMF9
1101,1553772_at,1101,GK5
1102,1553775_at,1102,LOC152048
1103,1553776_at,1103,UBE2U
1104,1553778_at,1104,WBSCR27
1105,1553780_at,1105,LINC00638
1106,1553781_at,1106,ZC3HAV1L
1107,1553785_at,1107,RASGEF1B
1108,1553787_at,1108,C11orf45
1109,1553789_a_at,1109,C21orf58
1110,1553792_at,1110,KIAA1109
1111,1553793_a_at,1111,KIAA1109
1112,1553794_at,1112,STOML3
1113,1553796_at,1113,LINC01105
1114,1553797_a_at,1114,LINC01105
1115,1553798_a_at,1115,FBXL13
1116,1553799_at,1116,FAM227B
1117,1553801_a_at,1117,DTD2
1118,1553802_a_at,1118,SOX3
1119,1553803_at,1119,SPATA32
1120,1553804_a_at,1120,SPATA32
1121,1553805_at,1121,C3orf49
1122,1553808_a_at,1122,NKX2-3
1123,1553809_a_at,1123,TMEM252
1124,1553810_a_at,1124,KIAA1524
1125,1553811_at,1125,FAM222A-AS1
1126,1553812_at,1126,TLE6
1127,1553813_s_at,1127,TLE6
1128,1553815_a_at,1128,TCEANC
1129,1553817_at,1129,LOC102725315
1130,1553818_x_at,1130,LOC102725315
1131,1553821_at,1131,HECTD4
1132,1553822_at,1132,RTP1
1133,1553823_a_at,1133,RTP1
1134,1553826_a_at,1134,PRR35
1135,1553828_at,1135,NXPE1
1136,1553829_at,1136,CYP1B1-AS1
1137,1553830_s_at,1137,MAGEA2B
1138,1553831_at,1138,APOBEC3D
1139,1553832_at,1139,LINC00315
1140,1553834_at,1140,COL6A5
1141,1553835_a_at,1141,COL6A5
1142,1553837_at,1142,PGAM5
1143,1553838_at,1143,C4orf45
1144,1553839_at,1144,CCDC149
1145,1553840_a_at,1145,CCDC149
1146,1553842_at,1146,BEND2
1147,1553843_at,1147,C10orf67
1148,1553844_a_at,1148,C10orf67
1149,1553845_x_at,1149,C10orf67
1150,1553846_at,1150,SPERT
1151,1553847_a_at,1151,SPERT
1152,1553849_at,1152,CCDC26
1153,1553850_at,1153,B3GALT5-AS1
1154,1553851_at,1154,SPIC
1155,1553852_at,1155,VPS13B
1156,1553856_s_at,1156,P2RY10
1157,1553857_at,1157,IGSF22
1158,1553858_at,1158,ZBTB3
1159,1553859_at,1159,TPH1
1160,1553860_at,1160,DCST1
1161,1553861_at,1161,TCP11L2
1162,1553863_at,1162,WDFY4
1163,1553864_at,1163,GPR26
1164,1553865_a_at,1164,GPR26
1165,1553868_a_at,1165,KIAA0825
1166,1553869_at,1166,SESN3
1167,1553871_at,1167,CSNK1G2-AS1
1168,1553872_at,1168,NATD1
1169,1553873_at,1169,KLHL34
1170,1553874_a_at,1170,ZSCAN10
1171,1553875_s_at,1171,ZSCAN10
1172,1553876_at,1172,SAMD3
1173,1553878_at,1173,GOT1L1
1174,1553879_a_at,1174,GOT1L1
1175,1553880_at,1175,C10orf91
1176,1553881_at,1176,1553881_at
1177,1553882_at,1177,LINC00504
1178,1553883_at,1178,ZNF99
1179,1553885_x_at,1179,ZNF99
1180,1553886_at,1180,CFAP65
1181,1553887_at,1181,SIGLECL1
1182,1553888_at,1182,LDHAL6A
1183,1553889_at,1183,MRGPRX2
1184,1553890_s_at,1184,NTN5
1185,1553891_at,1185,KLF17
1186,1553893_at,1186,CCDC105
1187,1553894_at,1187,CCDC122
1188,1553895_at,1188,C11orf42
1189,1553898_a_at,1189,DKFZp434L192
1190,1553900_s_at,1190,POM121L8P
1191,1553901_x_at,1191,ZNF486
1192,1553905_at,1192,NM_152632
1193,1553906_s_at,1193,FGD2
1194,1553907_a_at,1194,EXD1
1195,1553909_x_at,1195,SLF2
1196,1553910_at,1196,NBPF4
1197,1553911_at,1197,ZNF663P
1198,1553912_at,1198,LINC00955
1199,1553914_at,1199,LOC162137
1200,1553915_at,1200,C10orf126
1201,1553917_at,1201,PIKFYVE
1202,1553918_at,1202,LINC00479
1203,1553919_at,1203,C9orf62
1204,1553920_at,1204,C9orf84
1205,1553923_at,1205,SLC22A24
1206,1553924_at,1206,FMO9P
1207,1553927_at,1207,C7orf33
1208,1553928_at,1208,ELMOD2
1209,1553929_at,1209,ACER1
1210,1553930_at,1210,TAAR1
1211,1553931_at,1211,OSTCP1
1212,1553934_at,1212,LINC00305
1213,1553935_at,1213,BFSP2-AS1
1214,1553936_a_at,1214,BFSP2-AS1
1215,1553938_a_at,1215,STK32A
1216,1553940_a_at,1216,LRRC28
1217,1553943_at,1217,LOC171391
1218,1553944_at,1218,MIA2
1219,1553945_at,1219,GPHB5
1220,1553946_at,1220,DCD
1221,1553947_at,1221,EXOSC6
1222,1553949_at,1222,IQSEC3
1223,1553952_at,1223,ZDHHC19
1224,1553954_at,1224,ALG14
1225,1553955_at,1225,PPP1R21
1226,1553956_at,1226,TMEM237
1227,1553957_at,1227,ZNF564
1228,1553959_a_at,1228,B3GALT6
1229,1553960_at,1229,SNX21
1230,1553961_s_at,1230,SNX21
1231,1553962_s_at,1231,RHOB
1232,1553963_at,1232,RHOB
1233,1553965_x_at,1233,RHOB
1234,1553967_at,1234,ADAT3
1235,1553968_a_at,1235,ADAT3
1236,1553970_s_at,1236,CEL
1237,1553971_a_at,1237,GATS
1238,1553972_a_at,1238,CBS
1239,1553973_a_at,1239,SPINK6
1240,1553974_at,1240,C22orf39
1241,1553976_a_at,1241,DPCD
1242,1553977_a_at,1242,CYP39A1
1243,1553978_at,1243,BORCS8
1244,1553979_at,1244,ZNF121
1245,1553982_a_at,1245,RAB7B
1246,1553983_at,1246,DTYMK
1247,1553984_s_at,1247,DTYMK
1248,1553986_at,1248,RASEF
1249,1553987_at,1249,MAPKAPK5-AS1
1250,1553989_a_at,1250,ATP6V1C2
1251,1553990_at,1251,BRICD5
1252,1553991_s_at,1252,LOC101928274
1253,1553992_s_at,1253,NBR2
1254,1553993_s_at,1254,MIR6800
1255,1553994_at,1255,NT5E
1256,1553995_a_at,1256,NT5E
1257,1553997_a_at,1257,ASPHD1
1258,1553998_at,1258,DMRTC1B
1259,1554001_at,1259,TRIM37
1260,1554003_at,1260,ARHGEF28
1261,1554004_a_at,1261,ARHGEF28
1262,1554006_a_at,1262,LLGL2
1263,1554007_at,1263,1554007_at
1264,1554008_at,1264,OSMR
1265,1554010_at,1265,NDST1
1266,1554012_at,1266,RSPO2
1267,1554014_at,1267,CHD2
1268,1554015_a_at,1268,CHD2
1269,1554016_a_at,1269,USB1
1270,1554017_at,1270,RILPL1
1271,1554018_at,1271,GPNMB
1272,1554019_s_at,1272,CEP57L1
1273,1554020_at,1273,BICD1
1274,1554021_a_at,1274,ZNF12
1275,1554022_at,1275,CCDC13
1276,1554023_s_at,1276,CCDC13
1277,1554026_a_at,1277,MYO10
1278,1554027_a_at,1278,SLC4A4
1279,1554029_a_at,1279,TTC37
1280,1554030_at,1280,ARSB
1281,1554032_at,1281,ARSB
1282,1554033_at,1282,FRMD4A
1283,1554034_a_at,1283,FRMD4A
1284,1554036_at,1284,ZBTB24
1285,1554037_a_at,1285,ZBTB24
1286,1554038_at,1286,LARP1B
1287,1554039_at,1287,C14orf159
1288,1554041_at,1288,TMEM239
1289,1554042_s_at,1289,TMEM239
1290,1554043_a_at,1290,BC012528
1291,1554044_a_at,1291,MRAP
1292,1554045_at,1292,ZNF24
1293,1554047_at,1293,TXNDC9
1294,1554049_s_at,1294,DCAF8
1295,1554050_at,1295,SMPDL3B
1296,1554052_at,1296,CNOT1
1297,1554053_at,1297,SPTLC1
1298,1554057_at,1298,ASH1L-AS1
1299,1554059_at,1299,SETMAR
1300,1554060_s_at,1300,SETMAR
1301,1554062_at,1301,XG
1302,1554063_at,1302,ZHX1-C8orf76
1303,1554065_at,1303,MVB12B
1304,1554067_at,1304,C12orf66
1305,1554068_s_at,1305,C12orf66
1306,1554069_at,1306,EPHA8
1307,1554071_at,1307,DEUP1
1308,1554072_s_at,1308,DEUP1
1309,1554074_s_at,1309,SLFNL1
1310,1554076_s_at,1310,TMEM136
1311,1554077_a_at,1311,TMEM53
1312,1554078_s_at,1312,DNAJA3
1313,1554079_at,1313,GALNT18
1314,1554080_at,1314,CNOT9
1315,1554082_a_at,1315,NOL9
1316,1554084_a_at,1316,NOL9
1317,1554085_at,1317,DDX51
1318,1554086_at,1318,TUBGCP3
1319,1554089_s_at,1319,SBDSP1
1320,1554091_a_at,1320,TIRAP
1321,1554093_a_at,1321,SNAPC5
1322,1554094_at,1322,ENTPD5
1323,1554095_at,1323,RBM33
1324,1554096_a_at,1324,RBM33
1325,1554097_a_at,1325,MIR31HG
1326,1554098_at,1326,SPIN3
1327,1554099_a_at,1327,SPIN3
1328,1554101_a_at,1328,TMTC4
1329,1554102_a_at,1329,TMTC4
1330,1554103_at,1330,BC009873
1331,1554105_at,1331,TMEM185A
1332,1554106_at,1332,NBEAL1
1333,1554108_at,1333,AK096293
1334,1554110_at,1334,CDCP1
1335,1554112_a_at,1335,ULK2
1336,1554113_a_at,1336,SLC4A8
1337,1554114_s_at,1337,SSH2
1338,1554115_at,1338,C5orf58
1339,1554116_s_at,1339,PARP11
1340,1554117_at,1340,CCDC60
1341,1554119_at,1341,USB1
1342,1554121_at,1342,HSD17B12
1343,1554122_a_at,1343,HSD17B12
1344,1554125_a_at,1344,NLGN4Y
1345,1554126_at,1345,MSRB3
1346,1554127_s_at,1346,MSRB3
1347,1554128_at,1347,ADIG
1348,1554129_a_at,1348,ADIG
1349,1554131_at,1349,CCSER2
1350,1554132_a_at,1350,CCSER2
1351,1554133_at,1351,RUFY2
1352,1554140_at,1352,WDR78
1353,1554141_s_at,1353,WDR78
1354,1554142_at,1354,SUGT1P3
1355,1554143_a_at,1355,SUGT1P3
1356,1554145_a_at,1356,PPP1R21
1357,1554147_s_at,1357,MAATS1
1358,1554148_a_at,1358,SLC33A1
1359,1554149_at,1359,CLDND1
1360,1554151_at,1360,OGDH
1361,1554152_a_at,1361,OGDH
1362,1554153_a_at,1362,PHF21A
1363,1554154_at,1363,GDAP2
1364,1554155_at,1364,MCPH1
1365,1554156_a_at,1365,WFDC8
1366,1554157_a_at,1366,WFDC8
1367,1554158_at,1367,ZMYND11
1368,1554159_a_at,1368,ZMYND11
1369,1554160_a_at,1369,ZNF446
1370,1554161_at,1370,SLC25A27
1371,1554163_at,1371,TWIST2
1372,1554165_at,1372,FAM53B
1373,1554167_a_at,1373,GOLGA7
1374,1554168_a_at,1374,SH3KBP1
1375,1554170_a_at,1375,MBLAC1
1376,1554171_at,1376,ZMYM3
1377,1554172_a_at,1377,ZMYM3
1378,1554173_at,1378,CD300LB
1379,1554175_at,1379,CD300LB
1380,1554176_a_at,1380,C3orf33
1381,1554177_a_at,1381,ATP5S
1382,1554178_a_at,1382,FAM126B
1383,1554179_s_at,1383,LYNX1
1384,1554181_at,1384,SNX32
1385,1554182_at,1385,TRIM74
1386,1554183_s_at,1386,TRIM74
1387,1554185_at,1387,LOC554206
1388,1554187_at,1388,LOC554206
1389,1554188_at,1389,C11orf53
1390,1554190_s_at,1390,PLEKHS1
1391,1554192_s_at,1391,TRMT44
1392,1554193_s_at,1392,MANEA
1393,1554194_at,1393,BC031867
1394,1554195_a_at,1394,C5orf46
1395,1554196_at,1395,IZUMO1
1396,1554198_at,1396,SH3YL1
1397,1554199_at,1397,PTPRO
1398,1554201_at,1398,CABP4
1399,1554202_x_at,1399,CABP4
1400,1554203_at,1400,GRIK1-AS1
1401,1554205_s_at,1401,ICA1L
1402,1554206_at,1402,TMLHE
1403,1554208_at,1403,MEI1
1404,1554210_at,1404,ZCCHC13
1405,1554212_s_at,1405,KCNS2
1406,1554213_at,1406,ARHGEF10
1407,1554214_at,1407,BC008699
1408,1554216_at,1408,VPS50
1409,1554217_a_at,1409,VPS50
1410,1554219_at,1410,BC027448
1411,1554220_a_at,1411,BC027448
1412,1554222_at,1412,MGC45922
1413,1554224_at,1413,LOC101929497
1414,1554225_a_at,1414,LOC101929497
1415,1554228_a_at,1415,BAALC-AS2
1416,1554229_at,1416,CREBRF
1417,1554231_a_at,1417,ZNF396
1418,1554232_a_at,1418,1554232_a_at
1419,1554233_at,1419,C1QTNF9B
1420,1554234_at,1420,KATNAL2
1421,1554235_at,1421,CTNNA3
1422,1554237_at,1422,SDCCAG8
1423,1554239_s_at,1423,ZADH2
1424,1554240_a_at,1424,ITGAL
1425,1554241_at,1425,COCH
1426,1554242_a_at,1426,COCH
1427,1554245_x_at,1427,ARL17B
1428,1554246_at,1428,C1orf210
1429,1554248_at,1429,ZNF638
1430,1554249_a_at,1430,ZNF638-IT1
1431,1554250_s_at,1431,STAG3L2
1432,1554251_at,1432,HP1BP3
1433,1554252_a_at,1433,CERS3
1434,1554253_a_at,1434,CERS3
1435,1554256_a_at,1435,PCNX2
1436,1554258_a_at,1436,DNAJC5B
1437,1554259_at,1437,GPSM1
1438,1554260_a_at,1438,FRYL
1439,1554261_at,1439,KLHL29
1440,1554262_s_at,1440,KLHL29
1441,1554264_at,1441,CKAP2
1442,1554266_at,1442,BC033643
1443,1554268_at,1443,MORN1
1444,1554271_a_at,1444,CENPL
1445,1554272_at,1445,ERAP2
1446,1554273_a_at,1446,ERAP2
1447,1554274_a_at,1447,SSH1
1448,1554276_at,1448,SART3
1449,1554277_s_at,1449,FANCM
1450,1554279_a_at,1450,TRMT2B
1451,1554280_a_at,1451,C9orf43
1452,1554281_at,1452,1554281_at
1453,1554283_at,1453,NOCT
1454,1554285_at,1454,HAVCR2
1455,1554286_at,1455,FLJ25758
1456,1554287_at,1456,TRIM4
1457,1554288_at,1457,FAM160B1
1458,1554290_at,1458,LOC101929134
1459,1554291_at,1459,UHRF1BP1L
1460,1554292_a_at,1460,UHRF1BP1L
1461,1554293_at,1461,TTBK2
1462,1554294_s_at,1462,TTBK2
1463,1554295_x_at,1463,TTBK2
1464,1554296_at,1464,CYP19A1
1465,1554298_a_at,1465,WDR49
1466,1554299_at,1466,NPAS4
1467,1554300_a_at,1467,SVOPL
1468,1554301_at,1468,LHFPL3-AS1
1469,1554302_s_at,1469,LHFPL3-AS1
1470,1554303_at,1470,HNMT
1471,1554305_at,1471,MGC20647
1472,1554306_at,1472,ITPKB
1473,1554307_at,1473,LOC644852
1474,1554308_s_at,1474,GABRA2
1475,1554309_at,1475,EIF4G3
1476,1554310_a_at,1476,EIF4G3
1477,1554311_a_at,1477,SUPT6H
1478,1554312_at,1478,RNF170
1479,1554314_at,1479,C6orf141
1480,1554316_at,1480,PGLS
1481,1554317_s_at,1481,TRMT61A
1482,1554318_at,1482,LOC100101148
1483,1554319_at,1483,RPS6KA5
1484,1554321_a_at,1484,NFS1
1485,1554322_a_at,1485,HDAC4
1486,1554324_s_at,1486,DYNC2LI1
1487,1554325_at,1487,DOCK2
1488,1554327_a_at,1488,CANT1
1489,1554328_at,1489,STXBP4
1490,1554329_x_at,1490,STXBP4
1491,1554331_a_at,1491,LRRC18
1492,1554332_a_at,1492,SLCO4A1-AS1
1493,1554333_at,1493,DNAJA4
1494,1554334_a_at,1494,DNAJA4
1495,1554335_at,1495,CYTH4
1496,1554337_at,1496,FARP2
1497,1554339_a_at,1497,COG3
1498,1554340_a_at,1498,DRAXIN
1499,1554341_a_at,1499,HELQ
1500,1554342_s_at,1500,HELQ
1501,1554343_a_at,1501,STAP1
1502,1554344_s_at,1502,AQP12B
1503,1554345_a_at,1503,GIN1
1504,1554346_at,1504,GNB5
1505,1554348_s_at,1505,CDKN2AIPNL
1506,1554349_at,1506,ATP23
1507,1554351_a_at,1507,TIPRL
1508,1554352_s_at,1508,DENND4A
1509,1554354_at,1509,SIAE
1510,1554355_a_at,1510,SIAE
1511,1554356_at,1511,GINS4
1512,1554360_at,1512,FCHSD2
1513,1554362_at,1513,BTG4
1514,1554364_at,1514,PPP2R5C
1515,1554365_a_at,1515,PPP2R5C
1516,1554367_at,1516,CALHM1
1517,1554368_at,1517,NT5C1B-RDH14
1518,1554371_at,1518,PKD1L2
1519,1554372_at,1519,1554372_at
1520,1554374_at,1520,1554374_at
1521,1554375_a_at,1521,NR1H4
1522,1554376_s_at,1522,HACD1
1523,1554377_a_at,1523,CNTNAP4
1524,1554378_a_at,1524,PDE1C
1525,1554379_a_at,1525,TP73
1526,1554380_at,1526,NEK11
1527,1554382_at,1527,LINC00656
1528,1554383_a_at,1528,TRAM2
1529,1554384_at,1529,PADI2
1530,1554385_a_at,1530,PADI2
1531,1554386_at,1531,CST9
1532,1554388_at,1532,VPS29
1533,1554390_s_at,1533,ACTR2
1534,1554391_at,1534,LOC653581
1535,1554393_a_at,1535,AZIN2
1536,1554394_at,1536,NELL1
1537,1554396_at,1537,UEVLD
1538,1554397_s_at,1538,UEVLD
1539,1554398_at,1539,LYG2
1540,1554400_at,1540,TCTE3
1541,1554401_a_at,1541,TCTE3
1542,1554403_a_at,1542,BC011941
1543,1554404_a_at,1543,1554404_a_at
1544,1554405_a_at,1544,LINC00161
1545,1554406_a_at,1545,CLEC7A
1546,1554408_a_at,1546,TK1
1547,1554409_at,1547,RCC1L
1548,1554410_a_at,1548,RCC1L
1549,1554411_at,1549,CTNNB1
1550,1554413_s_at,1550,SNX29P1
1551,1554414_a_at,1551,OSGIN2
1552,1554415_at,1552,TAF5L
1553,1554417_s_at,1553,APH1A
1554,1554418_s_at,1554,SPOCK3
1555,1554419_x_at,1555,GGNBP2
1556,1554420_at,1556,ATF3
1557,1554423_a_at,1557,FBXO7
1558,1554424_at,1558,FIP1L1
1559,1554428_s_at,1559,NLGN2
1560,1554429_a_at,1560,DMWD
1561,1554430_at,1561,SMIM11A
1562,1554432_x_at,1562,SMIM11A
1563,1554433_a_at,1563,ZNF146
1564,1554436_a_at,1564,REG4
1565,1554438_at,1565,KIAA1217
